date,cpi
10/31/1960,3.30881E-11
11/30/1960,3.39145E-11
12/31/1960,3.70217E-11
1/31/1961,3.47739E-11
2/28/1961,3.52037E-11
3/31/1961,3.56004E-11
4/30/1961,3.63937E-11
5/31/1961,3.66581E-11
6/30/1961,3.71538E-11
7/31/1961,3.77158E-11
8/31/1961,3.80133E-11
9/30/1961,3.84101E-11
10/31/1961,3.8443E-11
11/30/1961,3.96662E-11
12/31/1961,4.31038E-11
1/31/1962,4.13849E-11
2/28/1962,4.198E-11
3/31/1962,4.2641E-11
4/30/1962,4.40293E-11
5/31/1962,4.55499E-11
6/30/1962,4.62109E-11
7/31/1962,4.82935E-11
8/31/1962,4.89215E-11
9/30/1962,5.07307E-11
10/31/1962,5.15991E-11
11/30/1962,5.13346E-11
12/31/1962,5.63259E-11
1/31/1963,5.40121E-11
2/28/1963,5.45079E-11
3/31/1963,5.70861E-11
4/30/1963,5.79786E-11
5/31/1963,5.79786E-11
6/30/1963,5.86398E-11
7/31/1963,5.95322E-11
8/31/1963,5.97967E-11
9/30/1963,6.07222E-11
10/31/1963,6.26063E-11
11/30/1963,6.4193E-11
12/31/1963,6.97463E-11
1/31/1964,6.94156E-11
2/29/1964,6.88867E-11
3/31/1964,6.86884E-11
4/30/1964,7.13328E-11
5/31/1964,7.14321E-11
6/30/1964,7.24237E-11
7/31/1964,7.26882E-11
8/31/1964,7.23246E-11
9/30/1964,7.3118E-11
10/31/1964,7.59936E-11
11/30/1964,7.68531E-11
12/31/1964,8.23734E-11
1/31/1965,7.93322E-11
2/28/1965,8.31666E-11
3/31/1965,8.5183E-11
4/30/1965,8.60755E-11
5/31/1965,8.79266E-11
6/30/1965,9.14635E-11
7/31/1965,9.54632E-11
8/31/1965,9.75787E-11
9/30/1965,9.90331E-11
10/31/1965,1.01578E-10
11/30/1965,1.05247E-10
12/31/1965,1.13842E-10
1/31/1966,1.11264E-10
2/28/1966,1.1371E-10
3/31/1966,1.16189E-10
4/30/1966,1.18602E-10
5/31/1966,1.19825E-10
6/30/1966,1.20849E-10
7/31/1966,1.22767E-10
8/31/1966,1.24188E-10
9/30/1966,1.26072E-10
10/31/1966,1.30105E-10
11/30/1966,1.33146E-10
12/31/1966,1.47922E-10
1/31/1967,1.4098E-10
2/28/1967,1.43989E-10
3/31/1967,1.47162E-10
4/30/1967,1.48946E-10
5/31/1967,1.50367E-10
6/30/1967,1.56913E-10
7/31/1967,1.64747E-10
8/31/1967,1.65308E-10
9/30/1967,1.66068E-10
10/31/1967,1.70829E-10
11/30/1967,1.74763E-10
12/31/1967,1.88381E-10
1/31/1968,1.81902E-10
2/29/1968,1.83687E-10
3/31/1968,1.82497E-10
4/30/1968,1.81737E-10
5/31/1968,1.81935E-10
6/30/1968,1.82566E-10
7/31/1968,1.82464E-10
8/31/1968,1.82762E-10
9/30/1968,1.85308E-10
10/31/1968,1.88943E-10
11/30/1968,1.89571E-10
12/31/1968,2.06396E-10
1/31/1969,1.96875E-10
2/28/1969,1.94232E-10
3/31/1969,1.96413E-10
4/30/1969,1.96612E-10
5/31/1969,1.93901E-10
6/30/1969,1.95818E-10
7/31/1969,1.98429E-10
8/31/1969,1.96943E-10
9/30/1969,2.00612E-10
10/31/1969,2.03652E-10
11/30/1969,2.05106E-10
12/31/1969,2.20147E-10
1/31/1970,2.09767E-10
2/28/1970,2.12611E-10
3/31/1970,2.15354E-10
4/30/1970,2.17006E-10
5/31/1970,2.18611E-10
6/30/1970,2.20214E-10
7/31/1970,2.22923E-10
8/31/1970,2.25436E-10
9/30/1970,2.30031E-10
10/31/1970,2.39153E-10
11/30/1970,2.45335E-10
12/31/1970,2.68012E-10
1/31/1971,2.67251E-10
2/28/1971,2.76175E-10
3/31/1971,2.79084E-10
4/30/1971,2.81597E-10
5/31/1971,2.88439E-10
6/30/1971,2.97431E-10
7/31/1971,3.10222E-10
8/31/1971,3.18353E-10
9/30/1971,3.2123E-10
10/31/1971,3.24534E-10
11/30/1971,3.33295E-10
12/31/1971,3.72862E-10
1/31/1972,3.92299E-10
2/29/1972,4.06471E-10
3/31/1972,4.23668E-10
4/30/1972,4.44327E-10
5/31/1972,4.51467E-10
6/30/1972,4.76291E-10
7/31/1972,4.99926E-10
8/31/1972,4.99298E-10
9/30/1972,5.11528E-10
10/31/1972,5.36286E-10
11/30/1972,5.62433E-10
12/31/1972,6.12049E-10
1/31/1973,6.40343E-10
2/28/1973,6.88803E-10
3/31/1973,7.47972E-10
4/30/1973,7.8139E-10
5/31/1973,8.08429E-10
6/30/1973,7.84696E-10
7/31/1973,7.8463E-10
8/31/1973,7.9091E-10
9/30/1973,7.95042E-10
10/31/1973,8.07372E-10
11/30/1973,8.13784E-10
12/31/1973,8.79926E-10
1/31/1974,8.29589E-10
2/28/1974,8.42575E-10
3/31/1974,8.5259E-10
4/30/1974,8.76786E-10
5/31/1974,9.05975E-10
6/30/1974,9.40683E-10
7/31/1974,9.62274E-10
8/31/1974,9.8015E-10
9/30/1974,1.01255E-09
10/31/1974,1.05082E-09
11/30/1974,1.09429E-09
12/31/1974,1.23279E-09
1/31/1975,1.26843E-09
2/28/1975,1.327E-09
3/31/1975,1.43462E-09
4/30/1975,1.57375E-09
5/31/1975,1.63496E-09
6/30/1975,1.98059E-09
7/31/1975,2.66853E-09
8/31/1975,3.2682E-09
9/30/1975,3.62139E-09
10/31/1975,4.12091E-09
11/30/1975,4.48988E-09
12/31/1975,5.36214E-09
1/31/1976,5.83934E-09
2/29/1976,6.94796E-09
3/31/1976,9.55838E-09
4/30/1976,1.28009E-08
5/31/1976,1.43488E-08
6/30/1976,1.47408E-08
7/31/1976,1.53658E-08
8/31/1976,1.62132E-08
9/30/1976,1.79247E-08
10/31/1976,1.94411E-08
11/30/1976,2.09873E-08
12/31/1976,2.39982E-08
1/31/1977,2.59259E-08
2/28/1977,2.8066E-08
3/31/1977,3.0184E-08
4/30/1977,3.19983E-08
5/31/1977,3.40769E-08
6/30/1977,3.66828E-08
7/31/1977,3.93796E-08
8/31/1977,4.38443E-08
9/30/1977,4.74821E-08
10/31/1977,5.34142E-08
11/30/1977,5.8242E-08
12/31/1977,6.24999E-08
1/31/1978,7.08484E-08
2/28/1978,7.52441E-08
3/31/1978,8.23863E-08
4/30/1978,9.15102E-08
5/31/1978,9.94636E-08
6/30/1978,1.0592E-07
7/31/1978,1.12909E-07
8/31/1978,1.21724E-07
9/30/1978,1.29504E-07
10/31/1978,1.4214E-07
11/30/1978,1.54639E-07
12/31/1978,1.68652E-07
1/31/1979,1.90191E-07
2/28/1979,2.04347E-07
3/31/1979,2.20184E-07
4/30/1979,2.356E-07
5/31/1979,2.51905E-07
6/30/1979,2.76327E-07
7/31/1979,2.9609E-07
8/31/1979,3.29993E-07
9/30/1979,3.52582E-07
10/31/1979,3.67887E-07
11/30/1979,3.86794E-07
12/31/1979,4.0432E-07
1/31/1980,4.3347E-07
2/29/1980,4.56641E-07
3/31/1980,4.83108E-07
4/30/1980,5.12944E-07
5/31/1980,5.42617E-07
6/30/1980,5.7375E-07
7/31/1980,5.99993E-07
8/31/1980,6.20525E-07
9/30/1980,6.48722E-07
10/31/1980,6.98121E-07
11/30/1980,7.30775E-07
12/31/1980,7.58644E-07
1/31/1981,7.95786E-07
2/28/1981,8.29037E-07
3/31/1981,8.7869E-07
4/30/1981,9.48025E-07
5/31/1981,1.01945E-06
6/30/1981,1.11503E-06
7/31/1981,1.22924E-06
8/31/1981,1.32661E-06
9/30/1981,1.42144E-06
10/31/1981,1.5042E-06
11/30/1981,1.6126E-06
12/31/1981,1.75455E-06
1/31/1982,1.96374E-06
2/28/1982,2.06752E-06
3/31/1982,2.16504E-06
4/30/1982,2.2557E-06
5/31/1982,2.32473E-06
6/30/1982,2.50829E-06
7/31/1982,2.91609E-06
8/31/1982,3.34448E-06
9/30/1982,3.91526E-06
10/31/1982,4.41209E-06
11/30/1982,4.91264E-06
12/31/1982,5.43437E-06
1/31/1983,6.30277E-06
2/28/1983,7.12435E-06
3/31/1983,7.92655E-06
4/30/1983,8.74068E-06
5/31/1983,9.53244E-06
6/30/1983,1.10414E-05
7/31/1983,1.24162E-05
8/31/1983,1.45574E-05
9/30/1983,1.76677E-05
10/31/1983,2.06663E-05
11/30/1983,2.46415E-05
12/31/1983,2.90029E-05
1/31/1984,3.26396E-05
2/29/1984,3.81715E-05
3/31/1984,4.59102E-05
4/30/1984,5.44093E-05
5/31/1984,6.36987E-05
6/30/1984,7.51054E-05
7/31/1984,8.88382E-05
8/31/1984,0.000109132
9/30/1984,0.000139192
10/31/1984,0.000166091
11/30/1984,0.000190962
12/31/1984,0.000228537
1/31/1985,0.000285988
2/28/1985,0.000345184
3/31/1985,0.000436587
4/30/1985,0.000565266
5/31/1985,0.000707067
6/30/1985,0.000922975
7/31/1985,0.000980083
8/31/1985,0.001010203
9/30/1985,0.001030332
10/31/1985,0.001050313
11/30/1985,0.001075214
12/31/1985,0.001109359
1/31/1986,0.001142908
2/28/1986,0.001162292
3/31/1986,0.001216269
4/30/1986,0.001273825
5/31/1986,0.001325118
6/30/1986,0.001385357
7/31/1986,0.001479146
8/31/1986,0.001609018
9/30/1986,0.001725322
10/31/1986,0.001829846
11/30/1986,0.001926766
12/31/1986,0.00201802
1/31/1987,0.002171004
2/28/1987,0.002311165
3/31/1987,0.002502023
4/30/1987,0.002585523
5/31/1987,0.00269288
6/30/1987,0.002909086
7/31/1987,0.003202827
8/31/1987,0.003642694
9/30/1987,0.00406765
10/31/1987,0.004863884
11/30/1987,0.005363394
12/31/1987,0.005545305
1/31/1988,0.006049288
2/29/1988,0.006680013
3/31/1988,0.007665613
4/30/1988,0.008986704
5/31/1988,0.010398752
6/30/1988,0.012267068
7/31/1988,0.015413234
8/31/1988,0.019670251
9/30/1988,0.021970979
10/31/1988,0.023946652
11/30/1988,0.025313967
12/31/1988,0.027046595
1/31/1989,0.029459153
2/28/1989,0.032284739
3/31/1989,0.037774874
4/30/1989,0.050380416
5/31/1989,0.089913266
6/30/1989,0.1928391
7/31/1989,0.5720268
8/31/1989,0.7886038
9/30/1989,0.8623807
10/31/1989,0.9106333
11/30/1989,0.9699975
12/31/1989,1.3587041
1/31/1990,2.4348646
2/28/1990,3.9340204
3/31/1990,7.6920195
4/30/1990,8.5668029
5/31/1990,9.7325247
6/30/1990,11.08514
7/31/1990,12.28515
8/31/1990,14.16941
9/30/1990,16.3908
10/31/1990,17.65132
11/30/1990,18.74228
12/31/1990,19.61872
1/31/1991,21.1291
2/28/1991,26.83193
3/31/1991,29.79479
4/30/1991,31.43665
5/31/1991,32.31829
6/30/1991,33.32783
7/31/1991,34.19136
8/31/1991,34.63615
9/30/1991,35.24798
10/31/1991,35.72411
11/30/1991,35.86305
12/31/1991,36.09588
1/31/1992,37.19415
2/29/1992,37.99533
3/31/1992,38.79308
4/30/1992,39.29225
5/31/1992,39.55671
6/30/1992,39.86687
7/31/1992,40.55609
8/31/1992,41.16307
9/30/1992,41.58859
10/31/1992,42.11506
11/30/1992,42.30919
12/31/1992,42.42922
1/31/1993,42.78239
